name,url
영유아 발달,https://www.kmooc.kr/view/course/detail/11209
현대사회에 필요한 건강과 약 이야기,https://www.kmooc.kr/view/course/detail/11208
메타버스: 가상융합플랫폼으로의 진화,https://www.kmooc.kr/view/course/detail/11207
과학기술과 문화의 이해,https://www.kmooc.kr/view/course/detail/11206
AI와 윤리,https://www.kmooc.kr/view/course/detail/11205
엔지니어 정약용 탐구,https://www.kmooc.kr/view/course/detail/11202
반도체 산업 진로설계,https://www.kmooc.kr/view/course/detail/11198
반도체 기술과 창업,https://www.kmooc.kr/view/course/detail/11197
도시문화콘텐츠기획실습,https://www.kmooc.kr/view/course/detail/11192
바이오헬스 역량강화 ②보건의료와 휴먼헬스,https://www.kmooc.kr/view/course/detail/11191
실감형 헬스케어 콘텐츠 제작 및 실습,https://www.kmooc.kr/view/course/detail/11189
미래자동차혁명,https://www.kmooc.kr/view/course/detail/11187
SoC구조및설계,https://www.kmooc.kr/view/course/detail/11186
빅데이터로 읽는 한국 근대사 1,https://www.kmooc.kr/view/course/detail/11185
(MOOC) 위대한 수업3(GREAT MINDS) : 자유 무역의 역사,https://www.kmooc.kr/view/course/detail/11181
(수어) 위대한 수업3(GREAT MINDS) : 자유 무역의 역사,https://www.kmooc.kr/view/course/detail/11180
(더빙) 위대한 수업3(GREAT MINDS) : 자유 무역의 역사,https://www.kmooc.kr/view/course/detail/11179
대학이란 무엇인가,https://www.kmooc.kr/view/course/detail/11178
(방송) 위대한 수업3(GREAT MINDS) : 자유 무역의 역사,https://www.kmooc.kr/view/course/detail/11177
쇼미더머니 기업가정신,https://www.kmooc.kr/view/course/detail/11172
